text,label
"by Dane Youssef<br /><br />A gang of crooks. The perfect plan. It all goes wrong. They're in trouble. The police are outside. They're cornered. What are they gonna do now?<br /><br />Sound familiar?<br /><br />The movie seems like it's trying to be a combination of the acting workshop, the ""indie"" film and the theater.<br /><br />It's the kind of things that actors love--it's kind of like a workshop or a play because it mostly consists of tight focusing on the actors acting... acting angry, tense, scared, conversing, scheming, planning--giving the performers a lot of free range to really ham it all up.<br /><br />A trio of crooks, one leader, one goon, one brother, come up with a big heist scheme... and a monkey wrench is thrown into the works. To top things off, there's a bit of a ""fender-bender"" and one of the crooks in flung through the back of the windshield.<br /><br />The cops are on their tail and they stumble into a bar named poetically (and leadenly) ""Dino's Last Chance.""<br /><br />Spacey, as a director, tries to keep the focus on the actors' performances and delivery of dialouge. He pans over to a bright passion-red cigarette ad of a smoking and smoldering Bogart. And he keeps all the violence off-screen, really.<br /><br />I think that was a mistake. Focusing on the intensity and gruesome violent scenes would have given the movie some edge.<br /><br />The problem with the movie is that it moves too slow and suffers from miscasting in almost every role. Matt Dillon (""Drugstore Cowboy"" and ""Wild Things"") seems too young and too idealistic to be the leader of this gang.<br /><br />Gary Sinese seems to brooding and deep in thought to be a spineless tag-along with these guys and Joe Mantaga is effective as the traditional routine foul-swearing mad-dog police lieutenant who's all thumbs, but he isn't given anything to really do here.<br /><br />William Fischter is the only actor who is believable in his role as a brainless grunt who just wants to spill blood.<br /><br />And the crooks are in a tense situation where they either go to jail or they try to think of some way out of this.<br /><br />Spacey lacks the ability to create a lot of tension and keep it going. The characters are mostly chatting away, trying to think of a plan... and they're to calm and too articulate. There's even a scene where the crooks are playing pool with a whole swarm of armed cops right outside, ready to strike. At one point, one of the crooks even call the police who are right outside the bar. Oh brother. Oh bother.<br /><br />These cops are going to either blow them away or going to lock them up. Shouldn't the holed-up crooks be a little scared, a little uneasy? Meanwhile, all the real action is happening inside.<br /><br />Someone whips out a gun, a baseball bat, which leads to an ugly confrontation off-screen and there's one more casualty that happens that's... well, kinda sad. But...<br /><br />Faye Dunaway also should have spent more time with a dialect coach, improving on her New Orleans accent. Skeet Ullrich is fine in a smaller part.<br /><br />A cop listening in reaches for a pack of matches at the absolute worst time is a nice look. And so is a scene where someone goes right through the rear windshield. <br /><br />The dialouge is obviously trying to go for a David Mamet approach and it's as profane, but never as realistic or as insightful.<br /><br />The movie feels like too much of what it really is... a really low-budget movie with an actor behind the camera for the first time directing other actors from a script that's ""not bad, but needs a few more re-writes."" Spacey shows he's not a terrible director, but he lacks a sort of feel for ""shaping a movie"" and it feels like he's just filming actors act.<br /><br />These actors are all talented and could work with the material, but they all feel out of place. As I said before, the movie really suffers from miscasting. <br /><br />I don't mean that the wrong actors were cast. I think they found just the right cast, but placed them in all the wrong roles. I think switching some of the roles would've helped immensely.<br /><br />Having veteran mob actor Joe Mantagna play the leader of the pack, Gary Sinese as the angry police lieutenant outside on his bullhorn giving orders and barking at his troops, keeping Fischter in his ""bloodthirsty goon"" part and Matt Dillion as the sacrificial lamb. That would have been a big improvement.<br /><br />When some actors direct, it works. They can even win Oscars for it. But a lot of the time, when actors direct, they have a tendency to just focus on the performances. Just shoot the actors acting.<br /><br />Sometimes it works... but they need a good showcase for it. An excuse for it.<br /><br />Hostage situations are all pretty much the same in real life just like coming-of-age stories so it's only natural that movies about them will go from point A to point B as well.<br /><br />There are a few really great entries into this genre.' Spacey himself appeared in a similar movie about hostage situations: ""The Negotiator.""<br /><br />This certainly won't become a cult classic, let alone one of AFI's 100. Still, it does have a few nice moments and personal touches, but in the end, it's instantly forgettable and the kind of movie that would play best on regular TV. It's just not worth going out of your way to see.<br /><br />I give a 3 out of 10. <br /><br />Spacey's other directorial credit, ""Beyond The Sea"" was reportedly a better effort. Hmmm... maybe it's true. You need to fail before you succeed.<br /><br />by Dane Youssef",0
"This is a movie that has a lot of things that only Japanese people can understand. Even well translated, there are some things that are obviously private jokes or regional symbolism. My guess is that it tried to send a message of some sort, but that just got wasted on me.<br /><br />What I felt that is basically this is a mediocre movie with nice special effects. Some kid becomes ""The one"" and in the end has almost no relevance to a yokai war that makes no sense whatsoever anyway. It would have been nice to understand what the hell they were talking about, but between the Azumi bean washing yokai and the one that looks like a big tongued umbrella (Rihanna eat your heart out!) I couldn't really discern the plot.<br /><br />Bottom line: nice visuals, the kid screams a lot, the river princess is terrible cute and the rest is crap.",1
"Excellent story about teenagers, leaders, high school football ""stars"". How far will you go to protect your friends? Lie, kill? How much can You lose if you stud by an innocent girl? Can love beat the odds? Can you defeat narrow-minded small town people? When your friend scores and you ""lose"", will you do everything in your power to make her pay for it, or will you be a man about it, and respect her right to chose? Will you rape her and show it as your victory over a ""problem"" girl? Can you stand by the one who's only sin is to have an opinion of her own, to be able to make her own decisions, to chose for herself? It made me think twice before giving my judgment about who was right and who was wrong, but one is for sure - very disturbing movie and theme in general. Thumb up!",1
"This movie was a really great flick about something that affects us all. I know I've personally run into this many times. Thank goodness Will Smith has jumped onto the societal issue of text messaging while driving. People, don't do it. An hour and forty five minutes is not enough time for this cause. Personally, I wanted to throw away my cell phone after the movie. I was glad to see other people in the theater saw the message and dumped their phones with the empty bags of popcorn. I decided to disable all text messaging on my phone and would encourage others to do the same. If you care about your family, make them watch this vital Public Service Announcement on text messaging while driving or they could kill seven people. Thanks for showing us the way.",1
"Isn't anyone else tired of that old cliché' where a nearly dead person shows up in a horror film, gives us some informations, and then blasts his head off for no apparent reason? I know I am.<br /><br />The sad thing is that it's use in this film is worthless. If you have seen the first film (the first remake I should say) then the information given is completely worthless, because you would have already known it. I guess, you can that it isn't worthless to the main characters..but then why does the idiot shoot himself in the head? Wouldn't he want to live? Sure, he would have died anyway..<br /><br />This is the second film to be titled ""The Hills Have Eyes II."" The first being the sequel to the original 70's film. This is where it gets a little complicated for someone like me. See, I'm probably part of minority of people my age that even knew there was a HHE2 to begin with, much less an original HHE1. And now that we have a sequel to a remake and the fact that this sequel is named exactly as the sequel to the original HHE1...it just makes it worse! But anyways..<br /><br />Wes Craven's original Hills Have Eyes was decent. In the end, though, the idea was better than the presentation, but he most likely had a low budget. To be quite honest, Wes Craven isn't that good of a horror director. He's only made a few good horror movies (Nightmare on Elm St., New Nightmare), a few alright ones (Scream) and a bunch of horrible ones (Cursed, Shocker, Vampire in Brooklyn). Oh yeah, and he made Swamp Thing, as well...but the original HHE2 falls under the latter category. I've only seen a few minutes, but it was terrible.<br /><br />Now he has co-written the new HHE2..and it's such a disappointment! Last year's HHE remake was even better than the original film. It was tense. I guess it had to do with the fact that the main characters were a family, and not a bunch of beer and pot and sex crazy teenagers. It made us feel dirty. For the first hour, we were in hell, and finally in the last few moments, the good guys got revenge on the bad guys and it felt good..<br /><br />This new film has no tension. No suspense whatsoever. Just violent things happening to mostly stupid people. There is hardly any menacing presence here. Just ugly hobos hiding under rocks.<br /><br />I'm getting tired of horror movies where people die because of the stupid mistakes they keep making. It was just the other day that I watching ""Deep Blue Sea"" where Samuel L. Jackson kept on walking around the water, while giving the speech, and then he gets eaten by a shark, only because the idiot stayed to close to the water..something that nobody would do in the given situation! Here is the exact same thing. People go off by themselves to take a leak even though they know people are dying..seriously, couldn't a potty break wait? And then when you think people would have learned, someone else goes of by themselves! Seriously, isn't more scary when the characters are bringing their A-game and still losing? I would think so...<br /><br />It even under delivers. It should have made the first remake look like ""The Fog"" remake (which was less menacing than an episode of ""Becker""). More bad guys. More time in the caves. More tension. More of everything.<br /><br />But it actually downgrades. Less bad guys. No tension. Sure we have more time in the caves, but not a whole lot happens there. In the end, it only seems like there is two or three bad guys. The last film made it seem like a whole tribe of people. Where is this tribe? Who keeps on watching them through binoculars? Seriously, these are the things this film should have brought us, but it ends with the exact same promise that the last film gave us, with that exact same ""being watched"" scene. Come on! I'll give the devil it's due. The look of the film is good..but thats it.<br /><br />I don't even think fans of gore will like this..though I'm probably wrong! There is gore (though most of it is sped-up while in the dark), but without the tension, and characters you even care about..the gore does nothing in my book! In the end, you're not frightened. You;re not shocked (unless you're an 8 year old girl). You don't even feel like you have seen anything new.",0
"You believe in God or you don't. You believe in Jesus or you don't. You believe He is the Son of God or you don't. The choice is up to you.<br /><br />Director Denys Arcand has really done everything he could to bring back Jesus to a mere historic figure, social worker, son of two humans, instead of the Son of God the Holy Spirit and Mary, Who opened Heaven again for us. Encouraging the Big Bang, a world come from evolution, instead of seeing the beauty of creation. The film depicts a theologian bringing some ""modern findings"" to the actor who plays Jesus in the Passion Play, who happily incorporates them in his play.<br /><br />The depicted priest who runs the sanctuary where the Passion Play is performed in Montreal has a sexual relation with one of the female players of the Passion Play instead of showing his love for God through celibacy. More often than not the director's abhorrence of the Church is clearly visible.<br /><br />The director has tried to make a parallel between Jesus' life and the Passion Play actor's life. This is an admirable attempt, but depicting the Resurrection with the transplantation of the Passion Play actor's organs in other bodies signifies how the director thinks about Jesus.<br /><br />My opinion is not important, God's opinion is, but I wouldn't want to stand in the shoes of the director and actors when standing before Jesus' throne.",0
"In his brief 40 years on Earth, author Jack London managed to cram as much adventure and incident as would seem possible. This 90-minute film, purportedly a biography of the man's life but patently fictionalized, doesn't even scratch the surface, and remains a story very ripe for a modern-day retelling. Here, Michael O'Shea, in one of his first roles, portrays London, and his performance is both rugged and sympathetic. He is not the problem here. Nor is a young and very beautiful Susan Hayward, playing his future wife, Charmian, whose biography on London is the ""basis"" for this film. London's life has here been broken down into a series of episodes, which the film skips lightly through. So we have brief incidents with London as an oyster pirate, a sealer in the Bering Sea, a gold prospector in the Yukon and a correspondent during the Russo-Japanese War...colorful events, for sure, but hardly given anything like in-depth treatment. And Alfred Santell's direction (he also directed one of Susan's first films, ""Our Leading Citizen,"" in 1939) is lackadaisical at best. Making things rougher here is a very poor-quality DVD, with a crummy-looking print source and hissy sound. Perhaps the best thing about this movie rental, for me, was one of the DVD's extras: a catalog of all the Alpha Video films, featuring hundreds and hundreds of full-color movie posters. Let's just hope that these films are in better shape than ""Jack London""!",0
"I watched this movie alongwith my complete family of Nine. Since my younger brother has recently got married, we could connect with the goings-on. The movie stands out for the classical touch given to the romance of the engaged couple. Thankfully this time all Indian locales like Ranikhet Almora etc have been used, which have been already visited by most of the urbanites, hence adding to the connection with movie. The dialogues are much better than those in the ""Umrao Jaan Ada"" - a supposedly dialogue based movie. The background music is augmenting the ""soft focus"" of the movie. It somehow remind me of VV Chopra's ""Kareeb"", in which neha and to some extent Bobby did full justice to the character. Same here, in that the lead pair does not disappoint in any department-looks or acting. The Supporting cast are too good. I rate the actress playing the role of Bhabhi in the front league. The situations of family interactions portrayed are real and you smile when you find yourself in place of one of the characters. Songs were too suiting the scenes and going along well with the movie. However, though I respect Ravindra Jain for his body of work from movies to Ramayana, I missed Ram Laxman badly.<br /><br />It had no double entendres(Sivan category), no bikinis, no intrigue, and no nonsense. You would comfortably watch the movie with your parents except if you're already or going to be soon engaged. I want to express on candid thing here that though Suraj proposes that the marriages is between families and not only individuals, his approach is totally individualistic. The movie is only about Prem & Poonam, rest of the characters are incidental. Art immitating life? The ""peripheral characters"" are consigned to the background and the only protagonists are the lead pair. <br /><br />Coming back, Everything was almost great. Except, for the drama part. The situation of tragedy was artificially created. The outcome, the sacrifice and the ensuing heart change are not compelling at all. That is why it lacks the emotional punch-the very purpose of this turn of events. But, a twist in the tale was necessary to transcend the movie from a beautiful pre-marital video to a 'feature film'. But I kept waiting for the punch and it never came. The preaching by Mohnish Bahal and later by Alok Nath on dowry was out of place and it made things too overboard. May be this will help the movie a tax-free status. But the plot could have been made more interesting and non-linear than what it was.<br /><br />There were too question in my mind when the movie ended: 1 Has the movie really ended? 2 Has the movie ended?",1
"Whoa. In the Twin Cities, we have a station that shows a ""Big Bad Movie"" Monday through Friday. Tonight's nugget was a film with Carrie Fisher called ""She's Back"" about a really annoying woman who ends up getting murdered when thugs break into her house. Bea (Beatrice) comes back to haunt her husband. She wants him to seek revenge on her killers, hence ""she's back"". And she won't let him rest until he does so. She irritates him endlessly... and the viewers, too! This movie is truly one of the worst movies I've ever seen. Hey, I like bad movies, though (my fave movie is Xanadu). I was really shaking my head throughout the whole film, wondering who thought this would be a good idea for a movie. Bea is just so annoying. The plot is silly; the acting is bad; the story... well, you get my drift. Anyway, if you wanna see a really bad movie - really really bad movie, check this one out. You won't be disappointed. Heh.",0
"This is the worst movie I've ever seen in my life. This is saying quite a bit, considering some of the choices I've made in film rentals.<br /><br />I got this on netflix based entirely on the fact that someone I went to high school with is topless in it. The topless scene lasted all of about 5 seconds and the rest of the movie was about as much fun as having pungee sticks driven underneath my toenails whilst being forced to listen to Roseanne sing Big Spender.<br /><br />The ""skits"" are stupid and consist of the worst kind of juvenile bathroom humor and locker-room gags, and it's such a blatant (and poor) rip-off of The Kentucky Fried Movie that you'll be begging for Big Jim Slade to crash through the wall and save us from the stupidity of ""Vince Offer"" (whoever that is).<br /><br />Unless you are a masochist, avoid this pile of rubbish.",0
"DR. SEUSS' HOW THE GRINCH STOLE CHRISTMAS / (2000) ** (out of four)<br /><br />If you desire to see a holiday movie that will inspire your seasonal spirits and continue the traditional Dr. Seuss classic fable, don't see ""Dr. Seuss' How the Grinch Stole Christmas."" If you are old enough to read this review, then you are probably too old to get any kind of enjoyment out of this motion picture. It contains lots of colors, creative production design and imaginative set and costume construction, joyous load noises, and the characters are made up to look like the actual inhabitants of the fictional village Whoville. Unfortunately that is where the movie's positive elements end; the rest of the production is nothing but an excuse for Jim Carrey to cackle on screen while giving a devilish grin, all while prancing through the overly broad screenplay with nothing much to do.<br /><br />Many people recognize the story of how the grinch stole Christmas from Whoville, so I will not waste my time in writing a detailed synopsis for you to read. However, I will say that the movie's story is executed in three major acts; the development of the grinch and setting, the Whoville festival, and the Dr. Seuss vision of the mean one robbing the Who's from their Christmas. There are many familiar names within the credits here, but no familiar faces. Like in ""Battlefield Earth,"" I just do not see why the producers would hire expensive actors just to have their identities shielded by unrecognizable makeup and costumes. Regardless, there is SNL's Molly Shannon as Betty Lou, the wife of Bill Irwin, the later playing Lou Lou, the father of little Cindy Lou, played by Taylor Momsen. Jeffrey Tambor is the Whoville mayor, Anthony Hopkins lends his bellowing voice for the film's narrator, and Christine Baranski is the Grinch's lone lost lover.<br /><br />The filmmakers attempt to bring originality to the story by adding unnecessary subplots and focusing too much on the little Cindy Lou. The screenplay by Jeffrey Price and Peter S. Seaman just feels like it goes everywhere across the movie landscape; there is little if any focus by director Ron Howard and the screenplay is predictable, too extensive, and contrived. The only character given any distinctions here is the Grinch himself, all of the other characters are puppets of the plot, shapeless and uninteresting. And the dialogue is overzealous and too corny to be anything but pathetic. Example-Grinch: Oh, the Who-manity!<br /><br />The movie's redeeming factors go out to the gifted production designer Michael Corenblith, the costume designer Rita Ryack, and the ample makeup department. ""How the Grinch Stole Christmas"" is a very good-looking production. The sets and the atmosphere created by the filmmakers are detailed and imaginative; it is like the audience is visiting a world as in a dream. The people of Whoville are plastered with makeup, to the point in which we cannot tell the actor reciting the humorless lines. Although dazzling, I really can't give credit to the performances, for they are over looked to due the expensive technical department taking their place.<br /><br />Jim Carrey is one actor who I can talk about. His performance is what nearly destroys the movie itself He is way too egotistic as the Grinch, too exaggerated and comical to allow the story to be anywhere near recognizable as the work of Seuss. Surprisingly, although there are a few funny moments due to a few slyly clever sequences, no laughs come from Jim Carry's zany silliness. It is almost like the movie was wrote specifically for Carry to overplay his part. This factor only leads the movie to a wild but brainless comedy, which is only a pale shadow of the original Christmas classic ""How the Grinch Stole Christmas.""<br /><br />After this movie, historians should check the coffin of the late author, Dr. Seuss may have rolled over in his grave.<br /><br />",0
"It is such a strange movie, you can call it awful or if you sit with friends it can give you a killer laugh-athon. Strange comes to mind again and again. Shot amateurishly, acted even worse and the directions, maybe none. The special effects are funny but the music accompanying a flying demon baby will surely be the biggest hit. See it if you got time to kill. But don't, don't even try to take it seriously. Supposed to be a tribute to 'Porno holocaust ',. Since I haven't seen it, from the tribute I can assume it to be as bad. Should have given it 1/10, but it did give me a good laugh or two, so it gets a 3. Excessive gore, the only thing somebody worked on. Stay away if you are squeamish, more gore than laughs. Wonder if the makers had a laugh making it?",0
"This was quite possibly the worst movie I have ever seen. I watched it with a large group of friends and after it was over not a one of us understood the plot. Aside from the lack of plot, the acting was atrocious, the ""special effects"" were not so special, and the writing was absolutely horrible. The movie's only redeeming factor is that it's so incredibly bad that it's quite funny. You can't help but laugh at a zombie being run over while actors are spewing crappy dialogue. I wouldn't recommend this film to anyone looking for a good movie, but it's something that a group of friends can get together and have a good laugh about. It's now a running joke among my friends and I. 1 out of 10.",0
"Note to previous reviewer: This movie is ""science-fiction adaptation of the Iliad"" according to the screenwriter. So whether the references are painful or not, no apologies, it is the basis for the film. They admit they stole...though adapted is the P.C. term.<br /><br />Great flick but too short. Probably didn't come out as well as the author, director, or studio wanted, but pretty damn fun. The fact that the studio itself imploded during the making only helps add to its legacy.<br /><br />A big-budget remake wouldn't be as fun, and probably wouldn't do the screenplay any more justice. But it's fun to dream about the potential there. A DVD release with some meager extras is apparently available but I don't think it would play on NTSC players. I'm no expert and thus still trying to figure this out. For now, I live with the VHS incarnation.",1
"What can one say about a film that has one of the blackest, most nihilistic, and occasionally most weirdly -I wont say 'sympathetic'..I will say 'charismatic' villains in the history of the Cinema, and the best sword fight since Flynn and Fairbanks were in their heyday? This is an epic about a stubborn, sometimes foolish, incredibly courageous and honest mans fight for his honor and freedom against tyranny. I loved it. John Hurt and Tim Roth were great villains. Jessica Lange was very moving, tender, and sensual.",1
"The only reason ""The Norliss Tapes"" deserves ANY stars is the presence of Angie Dickinson in the cast. Other than getting to see Angie Baby in a pre-""Police Woman"" performance, there's nothing else worth seeing here.<br /><br />THE SYNOPSIS:<br /><br />*** MINOR SPOILERS ***<br /><br />David Norliss is tapped to write a book on the supernatural. One day he mysteriously disappears after phoning his publisher and suggesting he has stumbled across something that has placed him in mortal danger. The entire series for which this miserable pilot was written was apparently intended to be a series of flashbacks via the ""Norliss tapes"" -- a set of audio tapes the writer recorded while investigating cases of the supernatural.<br /><br />In the pilot episode, a wealthy sculptor dies -- but not before purchasing an ancient Egyptian scarab ring from a local occultist who assures him the bauble will give him immortality after death. We soon discover the ring itself doesn't grant immortality. Instead, it only reanimates the sculptor's corpse, allowing him to escape his crypt so he can run around town draining pretty girls of all their blood.<br /><br />Blue-faced, yellow-eyed and growling out ARRRGHHHHHHs you haven't heard since you last watched ""Scooby Doo"" cartoons, the sculptor attacks his wife (Dickinson) one dark night. She escapes and, via a mutual acquaintance, contacts Norliss to get his assistance in solving the mystery behind her late husband's uncanny reappearance on her estate.<br /><br />So is this guy a vampire? No. There's no vampire in this story despite what you may have read or heard. The sculptor doesn't drink his victims' blood -- he collects it. How? Don't know. We only see him attacking, never collecting. Why? To fulfill the second part of his bid for immortality. It turns out the reanimated sculptor will only be allowed to live forever if he builds a life-size statue of a demon named Sargoth out of a mixture of clay and human blood. Once it's finished, Sargoth plans to inhabit the statue, using it as his gateway into our world.<br /><br />THE FINAL ANALYSIS:<br /><br />""The Norliss Tapes"" wasn't picked up as a series for a very good reason... it was garbage. As you can see from my synopsis, the story is a paltry, ill-conceived mess. The acting and dialogue offer no better. This isn't even a contender for a ""So Bad It's Good"" Award. Sometimes bad is just bad.<br /><br />After years of hearing underground rumblings about the great merits of ""The Norliss Tapes,"" I was very excited to find it airing on Fox Movie Channel on 10/15/03. I wish I hadn't set myself up for the fall.<br /><br />Having screened this groaner for the first time two days ago, I can only assume any applause you've heard so far from other IMDB reviewers is coming from those who are reviewing the show based on dim memories and the nostalgia of youth. Or perhaps they are simply loyal fans of Dan Curtis. Either way, they've offered you misleading reviews of ""The Norliss Tapes.""<br /><br />Pauly Orchid -- October 17, 2003",0
"The premise is simple. This movies starts out looking like your average lame chick flick about two attractive young people meeting each other in an airport, then things take a 180 degree turn...<br /><br />I for one, really dislike the kind of mind numbing love story nonsense that pollutes the average movie theater. And it is my humble opinion that Wes Craven, based on his previous meta-horror films (Sceam) does too...<br /><br />Following this logic, it's not surprising to find that Craven sardonically takes his time to built up a nauseatingly sweet 'sependipity love'-story, only to have an AWESOME Cillian Murphy wreck that whole sugar-coated dreamworld... <br /><br />The scope of his character Jackson Ripner (Jack the Ripper, get it? lame, right?) in this film is impressive, he goes from being utterly charming to being a twisted nihilistic sicko, which is a plus in my book. As he proceeds to freak out his victim (Jennifer Garner lookalike Rachel McAdams, who I found pretty annoying by the way), you can't help but sympathize with the guy...<br /><br />This is Wes Craven, embodied in Jackson Ripner, through Cillian Murphy, bashing all brainless chick flicks...<br /><br />Mr. Craven, I salute you.<br /><br />Best quote:<br /><br />Jackson Ripner (after beating the snot out of Rachel McAdams in the airplane toilet): ""Thanks for the quickie!!!""",1
"Okay, I know this does'nt project India in a good light. But the overall theme of the movie is not India, it's Shakti. The power of a warlord, and the power of a mother. The relationship between Nandini and her husband and son swallow you up in their warmth. Then things go terribly wrong. The interaction between Nandini and her father in law - the power of their dysfunctional relationship - and the lives changed by it are the strengths of this movie. Shah Rukh Khan's performance seems to be a mere cameo compared to the believable desperation of Karisma Kapoor. It is easy to get caught up in the love, violence and redemption of lives in this film, and find yourself heaving a sigh of relief and sadness at the climax. The musical interludes are strengths, believable and well done.",1
"PLEASE TAKE A MINUTE TO READ MY ENTIRE REVIEW. I AM NOT KNOCKING THE FILM ITSELF - ONLY THE DVD VERSIONS CURRENTLY AVAILABLE.<br /><br />***<br /><br />I really wanted to give this film even two stars. I mean how could it possibly rank a mere 1 out of 10!?!<br /><br />Here's how: An epic film adaptation of Tolstoy's novel ""War and Peace"" with historically accurate battle scenes, courtesy of the Red Army, and an extremely faithful, scene-for-scene adaptation of the novel would be difficult but worth sitting through for seven hours - if that's what you were seeing.<br /><br />The trouble is you can't see that film - anywhere as far as I know.<br /><br />I am attempting to watch the RusCiCo DVD version - widely considered the best version available since it's letter boxed and restores the scenes that were cut from other DVD releases. <br /><br />But, it is one of the worst film prints I've ever seen transfered to DVD. The picture is muddy and inconsistent, often strobing. It's almost tolerable if you crank your brightness, color and picture levels up to maximum.... but the problem doesn't end there.<br /><br />The sound is also way inconsistent, blaringly loud in parts, virtually inaudible in others. <br /><br />And as for languages, it's a HUGE problem for English speakers - the dubbed option has some good actors, and some really terrible ones whose performance grates, and parts of the film just aren't dubbed at all, slipping back into Russian and even French randomly.<br /><br />The subtitled option isn't much better. The subtitles don't appear below the image, but right over it - obscuring some of the beauty (or what's left of it) in the scenery. Furthermore, the subtitles are often a poor translation (a shame given that the script took pains to hew so close to Tolstoy's actual words), and the subtitles too seem to just drop out in parts. <br /><br />So, even if you max out the color, brightness and picture settings, and turn the volume way up, and choose subtitled *and* English dubbed, you're still going to get a film that's annoying to watch and listen to.<br /><br />Can it's content overcome that? It might have been able to, but at seven hours - who can stand it for that long?<br /><br />Maybe someday, someone will come along and restore this - and maybe then I will see a masterpiece - but for now, I just can't give more than one star to something I've only been able to stand watching about the first 12% of.",0
"This is an odd film for me, as after I reviewed a nice film from a new film maker (FAR OUT by Phil Mucci), another writer/director, Ryan Jafri, contacted me and asked me to watch and review his film, THE CURE. I don't normally review films this way, but what the heck--I love shorts and couldn't wait to see another.<br /><br />Interestingly, while it turned out I did like THE CURE, I was not thrilled by it and let Jafri know. To his credit, he encouraged me to review it anyway--giving it my honest appraisal.<br /><br />The film has tremendous style and as far as Jafri's direction goes, it's exceptional--especially for such an inexperienced film maker (it's his first film). The combination of exceptional choices of color, pacing and music that well-suited the film created a great sense of atmosphere. You really are pulled into the film and that is a credit to the film making. However, the thing I didn't love was some of the writing. While the basic idea was great, the ending was just too easy to foresee. I really would have loved the ending had it come as more of a surprise or there to have been an unexpected twist. However, considering that this film is from someone who shouldn't be able to make such a professional film given his experience, it bodes well for his future. Good job.",1
"""Sandra, the Making of a Woman"" is a standout among exploitation films, and is so for two reasons: (1) an excellent, yet effortless, performance by Monica Gayle, and (2) the fact that Gary Graver was at the helm of the project. These two talents, both of whom are quite underrated, make ""Sandra"" a film that should be seen.<br /><br />Another key element of the film's success is its realism -- there is nothing fake or ""Hollywood"" about this set-in-California film. It is truly a slice of life. The modest house in which Sandra lives at the beginning of the film, the simple dresses worn by the character, the scene where Sandra wakes up in the morning to find Uschi Digart bouncing at her front door, and Sandra sits on the couch without make-up, while Digart tries to sell her some cosmetics, looking truly as if she just woke up (but nevertheless beautiful), the harmless weirdo Sandra picks up who likes to make love with her while he wears a bra, the one-room apartment into which Sandra moves --all of these elements of the film seem totally real, and as such, the viewer is drawn into Sandra's little world from the beginning and immediately becomes interested in her and wants her to succeed. Sandra also makes her case for free love with eloquence and dignity and she comes off with a lot of class.<br /><br />This film could have easily failed in less competent hands, and could have gone off in any of the usual sexploitation directions, but the Garver/Gale team see to it that ""Sandra"" is not only the making of a woman but the making of an excellent film.",1
"This is one of the great movies of the 80s in MY collection that I think about all the time. <br /><br />The Running Man is one of Arnold`s best and most different films even to this day and when I first saw The Running Man I was so excited to see a movie like this. I just adore all of the fights and this is truly a special movie. It also has Jesse Ventura, the legendary Professor Toru Tanaka, Sven-Ole Thorsen, the beautiful Maria Conchita Alonso, Yaphet Kotto, Kurt Fuller, Richard Dawson, and Thomas Rosales Jr. who seems to always like death in his movies because he has been killed in such films as Universal Solder, The Lost World, Robo Cop 2, Predator 2, and among others. All Arnold fans should love this film from the beginning to the end because its action packed, star filled, and its one its one of Arnold`s best to date!",1
"This particular Joe McDoakes short subject was obviously inspired by the all star Warner Brothers spectacular Thank Your Lucky Stars, one of those all star wartime morale boosters of the period. In that one Eddie Cantor played both himself and a would be comedian who'd like to break into films except for his resemblance to Cantor.<br /><br />George O'Hanlon who starred in the McDoakes shorts is both himself and McDoakes who's just trying to get a break in film. Like Thank Your Lucky Stars a few Warner Brothers contract players with a free moment strolled through this film.<br /><br />O'Hanlon's been sent by central casting for a small one line role in a World War I film, but lookalike McDoakes gets the message. The poor guy is so nervous about his big moment, he starts thinking of ways to deliver his one line. Maybe sounding like a real movie star would help.<br /><br />86 takes later to the exasperation of director Ralph Sanford and the patient Clyde Cook who plays a British cockney soldier they do find a niche in the film business for poor McDoakes. It's worth seeing this very funny short subject which was nominated for an Oscar to find out what happens to O'Hanlon/McDoakes.<br /><br />Both of them.",1
